Date;Region;Value
2016-09-30;Oryol Oblast;36844
2016-09-30;Penza Oblast;40971
2016-09-30;Perm Krai;48719
2016-09-30;Primorsky Krai;57725
2016-09-30;Pskov Oblast;39388
2016-09-30;Republic of Bashkortostan;52790
2016-09-30;Republic of Buryatia;40859
2016-09-30;Republic of Dagestan;31512
2016-09-30;Republic of Kalmykia;30735
2016-09-30;Republic of Karelia;49611
2016-09-30;Komi Republic;53854
2016-09-30;Mari El Republic;36872
2016-09-30;Republic of Sakha (Yakutia);74311
2016-09-30;Republic of Tatarstan;52342
2016-09-30;Republic of Tuva;90540
2016-09-30;Republic of Khakassia;40812
2016-09-30;Rostov Oblast;47288
2016-09-30;Ryazan Oblast;38806
2016-09-30;Samara Oblast;44961
2016-09-30;City of Saint Petersburg;82756
2016-09-30;Saratov Oblast;33157
2016-09-30;Sakhalin Oblast;75830
2016-09-30;Sverdlovsk Oblast;61422
2016-09-30;Smolensk Oblast;37046
2016-09-30;Stavropol Krai;35158
2016-09-30;Tambov Oblast;35324
2016-09-30;Tver Oblast;46926
2016-09-30;Tomsk Oblast;42029
2016-09-30;Tula Oblast;45003
2016-09-30;Tyumen Oblast;52915
2016-09-30;Udmurt Republic;45257
2016-09-30;Ulyanovsk Oblast;35471
2016-09-30;Khabarovsk Krai;55790
2016-09-30;Khanty-Mansi Autonomous Okrug–Yugra;63962
2016-09-30;Chelyabinsk Oblast;37610
2016-09-30;Chuvash Republic — Chuvashia;37219
2016-09-30;Yamalo-Nenets Autonomous Okrug;83566
2016-09-30;Yaroslavl Oblast;46682
2016-10-31;Russia;59830
2016-10-31;Republic of Adygea;34897
2016-10-31;Altai Republic;42124
2016-10-31;Altai Krai;41000
2016-10-31;Amur Oblast;57674
2016-10-31;Arkhangelsk Oblast;61882
2016-10-31;Astrakhan Oblast;42340
2016-10-31;Belgorod Oblast;51470
2016-10-31;Bryansk Oblast;32498
2016-10-31;Vladimir Oblast;36170
2016-10-31;Volgograd Oblast;37663
2016-10-31;Vologda Oblast;40129
2016-10-31;Voronezh Oblast;42179
2016-10-31;Zabaykalsky Krai;50878
2016-10-31;Ivanovo Oblast;39711
2016-10-31;Irkutsk Oblast;47403
2016-10-31;Kabardino-Balkarian Republic;34773
